value,x,y
Industrial Heritage,-6.365287589326167,54.28566282670352
Industrial Heritage,-6.362931647880902,54.28311512759088
Industrial Heritage,-6.360461771165752,54.279577507085015
Industrial Heritage,-6.36036895432856,54.27804883628649
Industrial Heritage,-6.360426022755945,54.27661205148131
Industrial Heritage,-6.361467887967854,54.27357140099816
Industrial Heritage,-6.362156440088595,54.27169395961031
Land Use,-6.361285937739968,54.274287708202735
Land Use,-6.363963226741112,54.28420730171669
Land Use,-6.379522383904493,54.27902662863471
Land Use,-6.376099944168976,54.28796529637581
Land Use,-6.379240289073573,54.286210614123775
Land Use,-6.380775126197697,54.28623123978552
Industrial Heritage,-6.363525842191327,54.26425520528137
Industrial Heritage,-6.363571692250688,54.25922435458393
Industrial Heritage,-6.366855905284789,54.253788192833
Land Use,-6.365030327188978,54.25726750182541
Land Use,-6.370954993559541,54.25023179645539
Industrial Heritage,-6.381426833061021,54.25003149108691
Industrial Heritage,-6.3782099420028455,54.24208163615992
Land Use,-6.381812881568682,54.25036012748852
Land Use,-6.378055558263862,54.24132483642215
Industrial Heritage,-6.3731150565799455,54.242911428504776
Industrial Heritage,-6.372757615144248,54.24030101299208
Industrial Heritage,-6.371202097054204,54.23695562032981
Industrial Heritage,-6.376211632675758,54.23828111185289
Land Use,-6.372628859499458,54.24123369211023
Industrial Heritage,-6.368309763542745,54.23251392927835
Industrial Heritage,-6.37283759807075,54.23437212901206
Land Use,-6.371320020010914,54.23318359871684
Land Use,-6.368675705497454,54.2333454872058
Land Use,-6.366330494362516,54.23370005505497
Land Use,-6.381238380046925,54.235257989351005
Industrial Heritage,-6.367160708929378,54.22665823259312
Industrial Heritage,-6.365852319491675,54.22484352694436
Industrial Heritage,-6.36203805441256,54.21661552613038
Industrial Heritage,-6.361995389793748,54.217693126430085
Industrial Heritage,-6.360908561961598,54.21803773549672
Industrial Heritage,-6.361157838647363,54.21561522079959
Industrial Heritage,-6.360273915950603,54.21084122284904
Industrial Heritage,-6.360619454512826,54.2098575932198
Industrial Heritage,-6.366133997031611,54.22547628517996
Land Use,-6.367495590158218,54.225943985904856
Land Use,-6.3639537837486415,54.22244576317706
Land Use,-6.362393447007076,54.22157998689799
Land Use,-6.356072990648541,54.21703741315824
Land Use,-6.364597315427239,54.2123735187397
Land Use,-6.360361647938091,54.21249562911355
Land Use,-6.363892193521658,54.204619004694464
Land Use,-6.36052864327624,54.20441153602232
Land Use,-6.353159182973351,54.20858778484099
Land Use,-6.354156346484669,54.20509731910172
Land Use,-6.351770302712601,54.20497483929607
Land Use,-6.3528905469453045,54.20301349441073
Industrial Heritage,-6.357292118187974,54.19328010463643
Industrial Heritage,-6.354015907319829,54.19089929711088
Industrial Heritage,-6.353706080585453,54.19098491043301
Land Use,-6.353802092391172,54.19242380451387
Land Use,-6.3492438787467975,54.19146291433477
Land Use,-6.354327841706628,54.19114615252417
Land Use,-6.344243197675674,54.18624590790118
Land Use,-6.35696554915196,54.19301508776662
Industrial Heritage,-6.3694806052834085,54.19892652183138
Industrial Heritage,-6.368938727539292,54.19712221300232
Industrial Heritage,-6.3597033582971925,54.19816480392265
Industrial Heritage,-6.3642655126280445,54.195172005113946
Land Use,-6.363550819380642,54.19852263377128
Land Use,-6.357870834181362,54.19800505621221
Land Use,-6.3591683812052535,54.19813056123552
Land Use,-6.363920787258006,54.19536498905987
Industrial Heritage,-6.363730451433245,54.1893245708699
Industrial Heritage,-6.362195249712359,54.18553005056129
Land Use,-6.363419326343086,54.18750539786663
Land Use,-6.36199510205366,54.185167932683946
Land Use,-6.363749812741106,54.18534453388584
Land Use,-6.363094787399251,54.18912724885182
Land Use,-6.360860721833605,54.19525149604793
Land Use,-6.3529972195289455,54.18646480240669
Industrial Heritage,-6.3816715163460325,54.1967549072122
Land Use,-6.384283590099217,54.19892837190244
Land Use,-6.367114375437722,54.19364730310544
Land Use,-6.370621505714208,54.19213144365733
Land Use,-6.372768841643962,54.1928523144872
Land Use,-6.377053000802279,54.194176994868855
Land Use,-6.38199466582793,54.19632797727474
Land Use,-6.373940187294127,54.193847486504495
Industrial Heritage,-6.37596446548964,54.19380292526463
Industrial Heritage,-6.375975031711748,54.19353352226324
Land Use,-6.371066493800569,54.18938809659773
Land Use,-6.368973895458072,54.18883864759458
Land Use,-6.374518835434872,54.19276813164641
Land Use,-6.374856793916365,54.1927457386257
Industrial Heritage,-6.367966878637466,54.229544297522615
Industrial Heritage,-6.368858176404096,54.23027515371998
Industrial Heritage,-6.372389030211756,54.292497459594685
Industrial Heritage,-6.372046582881504,54.2933913077438
Land Use,-6.372782254341818,54.29420986393203
Land Use,-6.371034368671896,54.29957708880115
Land Use,-6.39751896907984,54.29004885481472
Land Use,-6.381993061363871,54.29433383030444
Land Use,-6.378922784620221,54.29429258630906
Land Use,-6.417646226584095,54.28582238317604
Land Use,-6.38816872375507,54.29351808353891
Industrial Heritage,-6.413401223726794,54.26042976743936
Land Use,-6.4125084920524325,54.259699234484025
Industrial Heritage,-6.4248603218221225,54.26579120240243
Industrial Heritage,-6.422269488619646,54.26530807977314
Industrial Heritage,-6.419249430444999,54.264010649765744
Land Use,-6.4199717887562695,54.26518813199168
Land Use,-6.420006144901272,54.26429011332854
Land Use,-6.417041301025323,54.26155579900775
Land Use,-6.401875631745478,54.256863283325465
Industrial Heritage,-6.386563583776942,54.25207702626047
Land Use,-6.423195101585073,54.24106149708531
Land Use,-6.4248766896486815,54.24201790270878
Land Use,-6.412957722114251,54.23442213549959
Land Use,-6.390731769461511,54.22226739018931
Industrial Heritage,-6.3955387697514645,54.19083078674504
Land Use,-6.392016457423722,54.19473712715746
Land Use,-6.395746189669273,54.19061791447885
Land Use,-6.396235848709058,54.1902380895483
Land Use,-6.402567420189575,54.18655761174799
Land Use,-6.397869116150771,54.18524629759278
Land Use,-6.391681044436792,54.18483136129612
Industrial Heritage,-6.390982825659056,54.19373498943132
Land Use,-6.384810364848238,54.19013928332016
Land Use,-6.386896353108441,54.19558510204922
Land Use,-6.3813981762027,54.18336381078933
Land Use,-6.408820784758835,54.18129444412332
Land Use,-6.406330941809673,54.181513088769975
Land Use,-6.412653764910192,54.19439097833745
Land Use,-6.413304167313963,54.15981697258649
Industrial Heritage,-6.409275181518468,54.18023125458362
Land Use,-6.403774657066161,54.17868494384414
Land Use,-6.408505231146947,54.18033788227301
Land Use,-6.464347328528966,54.18044311818527
Land Use,-6.458309102864971,54.17723925682155
Land Use,-6.449448983383388,54.17662232913196
Land Use,-6.452197272117493,54.1784905849832
Industrial Heritage,-6.390474531315021,54.19498607266915
Land Use,-6.384258112953093,54.1681638950686
Land Use,-6.373657367124269,54.172567500204025
Land Use,-6.375450323781434,54.17175611416272
Industrial Heritage,-6.361418693800967,54.18192553141712
Industrial Heritage,-6.360770477850114,54.17895169429493
Industrial Heritage,-6.36027542435425,54.17597993784853
Land Use,-6.3603791032552905,54.177230250369306
Land Use,-6.353261454566077,54.17943324217772
Industrial Heritage,-6.35469111917917,54.15847301328454
Industrial Heritage,-6.353509843432902,54.15737866898444
Land Use,-6.351415095669854,54.16000953702224
Land Use,-6.356000564635866,54.15942533718817
Land Use,-6.45707898576031,54.15515688510985
Land Use,-6.452173477496574,54.15534547787081
Land Use,-6.439626684710234,54.15601008357791
Industrial Heritage,-6.345973151599478,54.13139865296996
Land Use,-6.353541057929566,54.12150216469825
Land Use,-6.356546583434516,54.11783245934715
Land Use,-6.393273278484209,54.11927195369103
Industrial Heritage,-6.368116807101185,54.13241979035841
Industrial Heritage,-6.374314471506758,54.122620241989175
Land Use,-6.372855397491208,54.12355292378293
Industrial Heritage,-6.38634230279176,54.10831639506733
Industrial Heritage,-6.391497037107878,54.10155686581248
Industrial Heritage,-6.386807757366878,54.108142938581096
Industrial Heritage,-6.393830531870896,54.08864970165363
Industrial Heritage,-6.394035328855502,54.08730469074988
Land Use,-6.399325504294151,54.11224554912544
Land Use,-6.403841526110769,54.10217054834929
Land Use,-6.388846957532303,54.10484583420115
Land Use,-6.394065389719687,54.09602050929011
Industrial Heritage,-6.380827649455703,54.116418606313935
Industrial Heritage,-6.385202695547243,54.1100980941
Land Use,-6.382487870497937,54.113844288197576
Land Use,-6.384068341681721,54.10663263900916
Land Use,-6.369671316769829,54.09985239010094
Land Use,-6.36965712549851,54.10099329119833
Industrial Heritage,-6.358035061201416,54.128149561554885
Land Use,-6.361646266656005,54.1397534347451
Land Use,-6.3540454498434125,54.12922715960831
Land Use,-6.364487707088189,54.141427343810975
Land Use,-6.382453503429622,54.13671048722417
Industrial Heritage,-6.39333058438426,54.08576783260715
Industrial Heritage,-6.392375974278311,54.08279003311761
Industrial Heritage,-6.3915255850616575,54.081071515740256
Land Use,-6.393521522311429,54.08636339154008
Land Use,-6.375975203748857,54.08797864676972
Land Use,-6.3845503904553365,54.07457171733978
Land Use,-6.425527377997228,54.09956320448487
Land Use,-6.41532584039712,54.09889014580583
Land Use,-6.417394124432428,54.09475735463707
Industrial Heritage,-6.38491799655792,54.0741543600258
Industrial Heritage,-6.383130973555191,54.07296229464461
Land Use,-6.379854107612181,54.07001603006954
Land Use,-6.410175550284225,54.08087026126739
Land Use,-6.369403089407866,54.089156608778445
Land Use,-6.386617198761647,54.21532999434876
Land Use,-6.369727191288865,54.20433873867953
Industrial Heritage,-6.368531756830553,54.20744927610558
Industrial Heritage,-6.36904087304438,54.206198293753175
Land Use,-6.370539501582835,54.20706315395925
Industrial Heritage,-6.343745167254649,54.1488886974648
Industrial Heritage,-6.3417615234144495,54.14490799963375
Industrial Heritage,-6.340219616663725,54.14901982841571
Land Use,-6.333880664642813,54.15441307294096
Land Use,-6.344552350363808,54.1501397265894
Land Use,-6.338313054998444,54.14999983645499
Industrial Heritage,-6.346223958362887,54.15197766721271
Land Use,-6.357541147954601,54.14372273377678
Industrial Heritage,-6.359552520210813,54.1710283943445
Industrial Heritage,-6.359691138904203,54.167526169558
Industrial Heritage,-6.359766219462213,54.17336738079101
Land Use,-6.359356616421722,54.16824040363632
Land Use,-6.373407153047718,54.1652863606073
Land Use,-6.379383268350017,54.16516929587406
Land Use,-6.506013005150991,54.10045498775448
Land Use,-6.503872426999349,54.100464322299686
Land Use,-6.500440643722751,54.10490501012015
Land Use,-6.479913464467356,54.13231161856059
Land Use,-6.575102567117505,54.07219165086511
Land Use,-6.567378116848528,54.06493002399908
Land Use,-6.574128302472584,54.06317736606932
Land Use,-6.572896117757332,54.05635228478358
Land Use,-6.563119353254519,54.055561979313936
Land Use,-6.516410913576502,54.08539936151023
Land Use,-6.51559270183539,54.08434702706349
Land Use,-6.510292772580605,54.08085827747913
Land Use,-6.494982347868621,54.1369754439121
Land Use,-6.633802274160286,54.16172183157348
Land Use,-6.633661759892894,54.16552070575619
Industrial Heritage,-6.641184890708206,54.17516541006537
Land Use,-6.621973306408687,54.18734573013688
Land Use,-6.6406673296356304,54.17506972232648
Land Use,-6.632434073218071,54.17488663806471
Land Use,-6.508689521990441,54.09360583764893
Land Use,-6.612275763883014,54.24083597244297
Land Use,-6.616126065171359,54.211042755563085
Land Use,-6.607298720630968,54.23558551396541
Land Use,-6.608618245195134,54.23648123948018
Land Use,-6.631196837362664,54.20167342591849
Industrial Heritage,-6.598638531173056,54.17431832245385
Land Use,-6.593031119634253,54.20279691357009
Land Use,-6.6160813624232375,54.19312709575952
Land Use,-6.581995132005973,54.1728745872308
Land Use,-6.583894138457527,54.19482832629557
Land Use,-6.577061624335185,54.181863879632616
Land Use,-6.590857657559,54.17525174793292
Land Use,-6.584306882100635,54.16034130127711
Land Use,-6.5869249917251,54.18728094566152
Land Use,-6.608890190003536,54.1444735858358
Industrial Heritage,-6.567899183935375,54.09327415933644
Land Use,-6.567828248281807,54.09267133722311
Land Use,-6.565486969342135,54.09275125387005
Land Use,-6.557444957773646,54.19623944035431
Land Use,-6.554464132265723,54.1912082514712
Land Use,-6.546249332479048,54.191289050971
Land Use,-6.599932365946226,54.23753063426439
Land Use,-6.608995437969118,54.24897401891755
Land Use,-6.615851010010272,54.24950218432237
Land Use,-6.584068202095772,54.23229594314401
Land Use,-6.581425001292219,54.23066560348372
Land Use,-6.641167275525763,54.19064554636606
Land Use,-6.535178181356408,54.19415575495598
Land Use,-6.541558209833295,54.18354147522504
Land Use,-6.589485301101006,54.06702427629071
Land Use,-6.602438128075339,54.07430939399656
Land Use,-6.606811273243791,54.07784620726376
Land Use,-6.607406553595265,54.07832030702488
Land Use,-6.612287952517223,54.05016469332706
Land Use,-6.59914833790637,54.045879313696496
Land Use,-6.606627447619086,54.048670645388896
Land Use,-6.517705067111445,54.082962464484936
Land Use,-6.5552913141018285,54.07166775660322
Land Use,-6.620969953180927,54.11714661576477
Land Use,-6.495899942857362,54.13994290392745
Land Use,-6.525723334694138,54.169655989496114
Industrial Heritage,-6.571869644420549,54.15118278880457
Land Use,-6.563311835888798,54.14637297882153
Land Use,-6.5479752287148285,54.14904605789611
Land Use,-6.561685697143256,54.14074711914735
Land Use,-6.484384502181125,54.1887473176772
Land Use,-6.491650367804276,54.18190235924784
Land Use,-6.498172280632012,54.19804851146965
Industrial Heritage,-6.489019399032948,54.198598886520784
Land Use,-6.492358877215981,54.20031189124573
Land Use,-6.561702782958933,54.2254004098874
Land Use,-6.6428975476375145,54.06012775194199
Land Use,-6.56648299890292,54.18037273606936
Land Use,-6.476197085489144,54.19850021786494
Land Use,-6.583187309692733,54.13620436451964
Land Use,-6.650739302373636,54.068859269062095
Land Use,-6.639631046217603,54.06474491153353
Industrial Heritage,-6.479888706271041,54.10917541748503
Industrial Heritage,-6.368026344417511,54.30959928419917
Land Use,-6.369108437387935,54.30943423039489
Land Use,-6.3413773034208925,54.15451661179064
Land Use,-6.345282633417599,54.161758318576624
Land Use,-6.337780163211425,54.16444028462632
Land Use,-6.336120810613671,54.289217080223935
Industrial Heritage,-6.363493817025632,54.26506339969978
Industrial Heritage,-6.363997152917912,54.26785551096964
Industrial Heritage,-6.372756672631873,54.24811776308812
Industrial Heritage,-6.350981594298695,54.21323011765489
Industrial Heritage,-6.337454970182183,54.17980003151301
Industrial Heritage,-6.340417569100584,54.178493166701735
Industrial Heritage,-6.34074171427836,54.17804838832787
Industrial Heritage,-6.339805243188982,54.178484724644754
Industrial Heritage,-6.338153766684223,54.17765329715228
Industrial Heritage,-6.336527277781637,54.18383043274573
Industrial Heritage,-6.338467125690753,54.17747792361465
Industrial Heritage,-6.339634167567297,54.17893161159952
Industrial Heritage,-6.337184840873933,54.17889780858728
Industrial Heritage,-6.336703961223463,54.17943026168532
Industrial Heritage,-6.339086636072843,54.177306773197614
Industrial Heritage,-6.344689507705059,54.178911373251154
Industrial Heritage,-6.344568717908076,54.178101070093696
